6
6
7
6
6
6
7
8
8
8
6
0
13
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
13
6
6
6
6
6
